,tide
2013-06-05 11:00:00,-3.418203830718994
2013-06-06 11:00:00,-3.867654800415039
2013-06-07 11:00:00,-3.6724636554718018
2013-06-08 11:00:00,-2.996840476989746
2013-06-09 11:00:00,-2.03525710105896
2013-06-10 11:00:00,-0.9346833825111389
2013-06-11 11:00:00,0.22753188014030457
2013-06-12 11:00:00,1.4043524265289307
2013-06-13 11:00:00,2.5106143951416016
2013-06-14 11:00:00,3.377315044403076
2013-06-15 11:00:00,3.7690083980560303
2013-06-16 11:00:00,3.4678478240966797
2013-06-17 11:00:00,2.3866395950317383
2013-06-18 11:00:00,0.6517585515975952
2013-06-19 11:00:00,-1.3923925161361694
2013-06-20 11:00:00,-3.2684919834136963
2013-06-21 11:00:00,-4.509191036224365
2013-06-22 11:00:00,-4.800268173217773
2013-06-23 11:00:00,-4.069848537445068
2013-06-24 11:00:00,-2.497041940689087
2013-06-25 11:00:00,-0.4480585753917694
2013-06-26 11:00:00,1.6281647682189941
2013-06-27 11:00:00,3.30815052986145
2013-06-28 11:00:00,4.279860496520996
2013-06-29 11:00:00,4.395208835601807
2013-06-30 11:00:00,3.687216281890869
2013-07-01 11:00:00,2.3473968505859375
2013-07-02 11:00:00,0.6923620700836182
2013-07-03 11:00:00,-0.9352921843528748
2013-07-04 11:00:00,-2.24025821685791
2013-07-05 11:00:00,-3.0420892238616943
2013-07-06 11:00:00,-3.2965288162231445
2013-07-07 11:00:00,-3.065783739089966
2013-07-08 11:00:00,-2.4560463428497314
2013-07-09 11:00:00,-1.5589932203292847
2013-07-10 11:00:00,-0.43228158354759216
2013-07-11 11:00:00,0.8696581721305847
2013-07-12 11:00:00,2.2366418838500977
2013-07-13 11:00:00,3.460491418838501
2013-07-14 11:00:00,4.250908374786377
2013-07-15 11:00:00,4.320261001586914
2013-07-16 11:00:00,3.506638526916504
2013-07-17 11:00:00,1.8762403726577759
2013-07-18 11:00:00,-0.25129520893096924
2013-07-19 11:00:00,-2.37735915184021
2013-07-20 11:00:00,-3.9741485118865967
2013-07-21 11:00:00,-4.6497483253479
2013-07-22 11:00:00,-4.263010501861572
2013-07-23 11:00:00,-2.9484305381774902
2013-07-24 11:00:00,-1.0524934530258179
2013-07-25 11:00:00,0.9823641180992126
2013-07-26 11:00:00,2.7378146648406982
2013-07-27 11:00:00,3.906757354736328
2013-07-28 11:00:00,4.333986282348633
2013-07-29 11:00:00,4.017025947570801
2013-07-30 11:00:00,3.0814850330352783
2013-07-31 11:00:00,1.742136836051941
2013-08-01 11:00:00,0.24902907013893127
2013-08-02 11:00:00,-1.1385341882705688
2013-08-03 11:00:00,-2.232741355895996
2013-08-04 11:00:00,-2.9193410873413086
2013-08-05 11:00:00,-3.1583683490753174
2013-08-06 11:00:00,-2.956127882003784
2013-08-07 11:00:00,-2.3338863849639893
2013-08-08 11:00:00,-1.3181934356689453
2013-08-09 11:00:00,0.03478902950882912
2013-08-10 11:00:00,1.5933009386062622
2013-08-11 11:00:00,3.1166152954101562
2013-08-12 11:00:00,4.2715582847595215
2013-08-13 11:00:00,4.714257717132568
2013-08-14 11:00:00,4.215197563171387
2013-08-15 11:00:00,2.7740771770477295
2013-08-16 11:00:00,0.665156900882721
2013-08-17 11:00:00,-1.619728446006775
2013-08-18 11:00:00,-3.5166311264038086
2013-08-19 11:00:00,-4.5671210289001465
2013-08-20 11:00:00,-4.556366443634033
2013-08-21 11:00:00,-3.5594637393951416
2013-08-22 11:00:00,-1.88701331615448
2013-08-23 11:00:00,0.035740308463573456
2013-08-24 11:00:00,1.8000257015228271
2013-08-25 11:00:00,3.106421947479248
2013-08-26 11:00:00,3.7992427349090576
2013-08-27 11:00:00,3.8524656295776367
2013-08-28 11:00:00,3.3333849906921387
2013-08-29 11:00:00,2.367513656616211
2013-08-30 11:00:00,1.1142568588256836
2013-08-31 11:00:00,-0.24988435208797455
2013-09-01 11:00:00,-1.5503368377685547
2013-09-02 11:00:00,-2.617912530899048
2013-09-03 11:00:00,-3.3212785720825195
2013-09-04 11:00:00,-3.5599639415740967
2013-09-05 11:00:00,-3.26954984664917
2013-09-06 11:00:00,-2.430588960647583
2013-09-07 11:00:00,-1.0920168161392212
2013-09-08 11:00:00,0.5965092182159424
2013-09-09 11:00:00,2.365307092666626
2013-09-10 11:00:00,3.8466761112213135
2013-09-11 11:00:00,4.653491973876953
2013-09-12 11:00:00,4.5002923011779785
2013-09-13 11:00:00,3.322327136993408
2013-09-14 11:00:00,1.3360340595245361
2013-09-15 11:00:00,-0.9980316758155823
2013-09-16 11:00:00,-3.1071937084198
2013-09-17 11:00:00,-4.485872268676758
2013-09-18 11:00:00,-4.850188255310059
2013-09-19 11:00:00,-4.20673942565918
2013-09-20 11:00:00,-2.8145956993103027
2013-09-21 11:00:00,-1.0679295063018799
2013-09-22 11:00:00,0.6420166492462158
2013-09-23 11:00:00,2.0274524688720703
2013-09-24 11:00:00,2.9374401569366455
2013-09-25 11:00:00,3.332548141479492
2013-09-26 11:00:00,3.234973430633545
2013-09-27 11:00:00,2.6902897357940674
2013-09-28 11:00:00,1.7586307525634766
2013-09-29 11:00:00,0.5292203426361084
2013-09-30 11:00:00,-0.8620717525482178
2013-10-01 11:00:00,-2.232288122177124
2013-10-02 11:00:00,-3.3647541999816895
2013-10-03 11:00:00,-4.052949905395508
2013-10-04 11:00:00,-4.13425874710083
2013-10-05 11:00:00,-3.527137279510498
2013-10-06 11:00:00,-2.261504888534546
2013-10-07 11:00:00,-0.49986910820007324
2013-10-08 11:00:00,1.461175799369812
2013-10-09 11:00:00,3.2245888710021973
2013-10-10 11:00:00,4.371420860290527
2013-10-11 11:00:00,4.574716091156006
2013-10-12 11:00:00,3.7145891189575195
2013-10-13 11:00:00,1.9459162950515747
2013-10-14 11:00:00,-0.3209061622619629
2013-10-15 11:00:00,-2.5325701236724854
2013-10-16 11:00:00,-4.162571907043457
2013-10-17 11:00:00,-4.872169017791748
2013-10-18 11:00:00,-4.597838878631592
2013-10-19 11:00:00,-3.533740758895874
2013-10-20 11:00:00,-2.0263452529907227
2013-10-21 11:00:00,-0.4367406666278839
2013-10-22 11:00:00,0.9657015800476074
2013-10-23 11:00:00,2.0392770767211914
2013-10-24 11:00:00,2.7382543087005615
2013-10-25 11:00:00,3.050936222076416
2013-10-26 11:00:00,2.9541308879852295
2013-10-27 11:00:00,2.4123833179473877
2013-10-28 11:00:00,1.418196678161621
2013-10-29 11:00:00,0.04370766505599022
2013-10-30 11:00:00,-1.5312721729278564
2013-10-31 11:00:00,-3.035065174102783
2013-11-01 11:00:00,-4.163259029388428
2013-11-02 11:00:00,-4.641226291656494
2013-11-03 11:00:00,-4.314367294311523
2013-11-04 11:00:00,-3.180192232131958
2013-11-05 11:00:00,-1.4066708087921143
2013-11-06 11:00:00,0.6853018403053284
2013-11-07 11:00:00,2.6729063987731934
2013-11-08 11:00:00,4.114976406097412
2013-11-09 11:00:00,4.658384799957275
2013-11-10 11:00:00,4.142433166503906
2013-11-11 11:00:00,2.6644349098205566
2013-11-12 11:00:00,0.5724968910217285
2013-11-13 11:00:00,-1.6255807876586914
2013-11-14 11:00:00,-3.412822961807251
2013-11-15 11:00:00,-4.418185234069824
2013-11-16 11:00:00,-4.514614105224609
2013-11-17 11:00:00,-3.8220889568328857
2013-11-18 11:00:00,-2.62156343460083
2013-11-19 11:00:00,-1.226997971534729
2013-11-20 11:00:00,0.12111973762512207
2013-11-21 11:00:00,1.2949641942977905
2013-11-22 11:00:00,2.2463738918304443
2013-11-23 11:00:00,2.937281370162964
2013-11-24 11:00:00,3.2865095138549805
2013-11-25 11:00:00,3.1713850498199463
2013-11-26 11:00:00,2.4864652156829834
2013-11-27 11:00:00,1.225914478302002
2013-11-28 11:00:00,-0.45891645550727844
2013-11-29 11:00:00,-2.2624313831329346
2013-11-30 11:00:00,-3.79292368888855
2013-12-01 11:00:00,-4.684787750244141
2013-12-02 11:00:00,-4.6819539070129395
2013-12-03 11:00:00,-3.7423672676086426
2013-12-04 11:00:00,-2.0291099548339844
2013-12-05 11:00:00,0.11808963119983673
2013-12-06 11:00:00,2.254783868789673
2013-12-07 11:00:00,3.925821304321289
2013-12-08 11:00:00,4.766263008117676
2013-12-09 11:00:00,4.5908708572387695
2013-12-10 11:00:00,3.448772430419922
2013-12-11 11:00:00,1.6202971935272217
2013-12-12 11:00:00,-0.4541046619415283
2013-12-13 11:00:00,-2.2981626987457275
2013-12-14 11:00:00,-3.536720037460327
2013-12-15 11:00:00,-3.993363618850708
2013-12-16 11:00:00,-3.7102062702178955
2013-12-17 11:00:00,-2.886039972305298
2013-12-18 11:00:00,-1.7680684328079224
2013-12-19 11:00:00,-0.5539827346801758
2013-12-20 11:00:00,0.6479344367980957
2013-12-21 11:00:00,1.788490891456604
2013-12-22 11:00:00,2.806779146194458
2013-12-23 11:00:00,3.5725715160369873
2013-12-24 11:00:00,3.8874471187591553
2013-12-25 11:00:00,3.554594039916992
2013-12-26 11:00:00,2.4849941730499268
2013-12-27 11:00:00,0.7832700610160828
2013-12-28 11:00:00,-1.2364870309829712
2013-12-29 11:00:00,-3.120760202407837
2013-12-30 11:00:00,-4.407171249389648
2013-12-31 11:00:00,-4.763676643371582
2014-01-01 11:00:00,-4.087126731872559
2014-01-02 11:00:00,-2.514354944229126
2014-01-03 11:00:00,-0.39920690655708313
2014-01-04 11:00:00,1.7990169525146484
2014-01-05 11:00:00,3.618834972381592
2014-01-06 11:00:00,4.6955366134643555
2014-01-07 11:00:00,4.834609508514404
2014-01-08 11:00:00,4.0489630699157715
2014-01-09 11:00:00,2.5515382289886475
2014-01-10 11:00:00,0.6998833417892456
2014-01-11 11:00:00,-1.0985091924667358
2014-01-12 11:00:00,-2.494560718536377
2014-01-13 11:00:00,-3.282724142074585
2014-01-14 11:00:00,-3.4303503036499023
2014-01-15 11:00:00,-3.041560173034668
2014-01-16 11:00:00,-2.277374267578125
2014-01-17 11:00:00,-1.276516079902649
2014-01-18 11:00:00,-0.12028732895851135
2014-01-19 11:00:00,1.141684651374817
2014-01-20 11:00:00,2.4262278079986572
2014-01-21 11:00:00,3.560654878616333
2014-01-22 11:00:00,4.283653259277344
2014-01-23 11:00:00,4.319791316986084
2014-01-24 11:00:00,3.500472068786621
2014-01-25 11:00:00,1.8724284172058105
2014-01-26 11:00:00,-0.2657346725463867
2014-01-27 11:00:00,-2.4265432357788086
2014-01-28 11:00:00,-4.076565265655518
2014-01-29 11:00:00,-4.80231237411499
2014-01-30 11:00:00,-4.43374490737915
2014-01-31 11:00:00,-3.0824813842773438
2014-02-01 11:00:00,-1.0878901481628418
2014-02-02 11:00:00,1.0824979543685913
2014-02-03 11:00:00,2.9697320461273193
2014-02-04 11:00:00,4.218389511108398
2014-02-05 11:00:00,4.636566162109375
2014-02-06 11:00:00,4.21267032623291
2014-02-07 11:00:00,3.0970382690429688
2014-02-08 11:00:00,1.5561230182647705
2014-02-09 11:00:00,-0.09298933297395706
2014-02-10 11:00:00,-1.5555771589279175
2014-02-11 11:00:00,-2.620859384536743
2014-02-12 11:00:00,-3.191690444946289
2014-02-13 11:00:00,-3.2718703746795654
2014-02-14 11:00:00,-2.9203293323516846
2014-02-15 11:00:00,-2.200352668762207
2014-02-16 11:00:00,-1.1567059755325317
2014-02-17 11:00:00,0.16236574947834015
2014-02-18 11:00:00,1.6510710716247559
2014-02-19 11:00:00,3.098956346511841
2014-02-20 11:00:00,4.194515228271484
2014-02-21 11:00:00,4.600099563598633
2014-02-22 11:00:00,4.078172206878662
2014-02-23 11:00:00,2.6137375831604004
2014-02-24 11:00:00,0.469573974609375
2014-02-25 11:00:00,-1.8631047010421753
2014-02-26 11:00:00,-3.8079092502593994
2014-02-27 11:00:00,-4.885051727294922
2014-02-28 11:00:00,-4.858354091644287
2014-03-01 11:00:00,-3.7895052433013916
2014-03-02 11:00:00,-1.9989351034164429
2014-03-03 11:00:00,0.061329372227191925
2014-03-04 11:00:00,1.9426695108413696
2014-03-05 11:00:00,3.305253267288208
2014-03-06 11:00:00,3.967146396636963
2014-03-07 11:00:00,3.901646375656128
2014-03-08 11:00:00,3.2040061950683594
2014-03-09 11:00:00,2.04887318611145
2014-03-10 11:00:00,0.6499918699264526
2014-03-11 11:00:00,-0.7752693295478821
2014-03-12 11:00:00,-2.035813093185425
2014-03-13 11:00:00,-2.9869883060455322
2014-03-14 11:00:00,-3.5354440212249756
2014-03-15 11:00:00,-3.6287264823913574
2014-03-16 11:00:00,-3.2402000427246094
2014-03-17 11:00:00,-2.3665661811828613
2014-03-18 11:00:00,-1.0497708320617676
2014-03-19 11:00:00,0.5829060077667236
2014-03-20 11:00:00,2.2871437072753906
2014-03-21 11:00:00,3.712613821029663
2014-03-22 11:00:00,4.476646423339844
2014-03-23 11:00:00,4.287659645080566
2014-03-24 11:00:00,3.07155704498291
2014-03-25 11:00:00,1.040316104888916
2014-03-26 11:00:00,-1.3402490615844727
2014-03-27 11:00:00,-3.483018398284912
2014-03-28 11:00:00,-4.8642754554748535
2014-03-29 11:00:00,-5.186345100402832
2014-03-30 11:00:00,-4.453727722167969
2014-03-31 11:00:00,-2.938889741897583
2014-04-01 11:00:00,-1.0568777322769165
2014-04-02 11:00:00,0.7536363005638123
2014-04-03 11:00:00,2.178201675415039
2014-04-04 11:00:00,3.048046827316284
2014-04-05 11:00:00,3.327507257461548
2014-04-06 11:00:00,3.065455913543701
2014-04-07 11:00:00,2.350614309310913
2014-04-08 11:00:00,1.2899280786514282
2014-04-09 11:00:00,0.008047518320381641
2014-04-10 11:00:00,-1.3468645811080933
2014-04-11 11:00:00,-2.6049070358276367
2014-04-12 11:00:00,-3.588179349899292
2014-04-13 11:00:00,-4.132347583770752
2014-04-14 11:00:00,-4.110620498657227
2014-04-15 11:00:00,-3.458977222442627
2014-04-16 11:00:00,-2.204010009765625
2014-04-17 11:00:00,-0.4898911416530609
2014-04-18 11:00:00,1.4095416069030762
2014-04-19 11:00:00,3.11442494392395
2014-04-20 11:00:00,4.212399005889893
2014-04-21 11:00:00,4.373946189880371
2014-04-22 11:00:00,3.4735114574432373
2014-04-23 11:00:00,1.6640079021453857
2014-04-24 11:00:00,-0.6385431885719299
2014-04-25 11:00:00,-2.8685197830200195
2014-04-26 11:00:00,-4.485456943511963
2014-04-27 11:00:00,-5.141746520996094
2014-04-28 11:00:00,-4.77558708190918
2014-04-29 11:00:00,-3.595498561859131
2014-04-30 11:00:00,-1.9727164506912231
2014-05-01 11:00:00,-0.2928435206413269
2014-05-02 11:00:00,1.140095591545105
2014-05-03 11:00:00,2.174905300140381
2014-05-04 11:00:00,2.7699618339538574
2014-05-05 11:00:00,2.936206340789795
2014-05-06 11:00:00,2.6869752407073975
2014-05-07 11:00:00,2.027479410171509
2014-05-08 11:00:00,0.9827748537063599
2014-05-09 11:00:00,-0.3611990511417389
2014-05-10 11:00:00,-1.83444344997406
2014-05-11 11:00:00,-3.1954848766326904
2014-05-12 11:00:00,-4.1771559715271
2014-05-13 11:00:00,-4.548334121704102
2014-05-14 11:00:00,-4.171947002410889
2014-05-15 11:00:00,-3.046135425567627
2014-05-16 11:00:00,-1.3226757049560547
2014-05-17 11:00:00,0.7012550830841064
2014-05-18 11:00:00,2.623605966567993
2014-05-19 11:00:00,4.014126777648926
2014-05-20 11:00:00,4.519954204559326
2014-05-21 11:00:00,3.974626302719116
2014-05-22 11:00:00,2.4704859256744385
2014-05-23 11:00:00,0.35662296414375305
2014-05-24 11:00:00,-1.8513048887252808
2014-05-25 11:00:00,-3.625091552734375
2014-05-26 11:00:00,-4.585079669952393
2014-05-27 11:00:00,-4.603821277618408
2014-05-28 11:00:00,-3.8118865489959717
2014-05-29 11:00:00,-2.510606050491333
2014-05-30 11:00:00,-1.0392554998397827
2014-05-31 11:00:00,0.33852437138557434
2014-06-01 11:00:00,1.4830353260040283
2014-06-02 11:00:00,2.344081401824951
2014-06-03 11:00:00,2.903512716293335
2014-06-04 11:00:00,3.1120686531066895
2014-06-05 11:00:00,2.884570360183716
2014-06-06 11:00:00,2.1476211547851562
2014-06-07 11:00:00,0.9113567471504211
2014-06-08 11:00:00,-0.6791617274284363
2014-06-09 11:00:00,-2.3456780910491943
2014-06-10 11:00:00,-3.736013412475586
2014-06-11 11:00:00,-4.517760276794434
2014-06-12 11:00:00,-4.470868110656738
2014-06-13 11:00:00,-3.549407720565796
2014-06-14 11:00:00,-1.8989946842193604
2014-06-15 11:00:00,0.16863292455673218
2014-06-16 11:00:00,2.2352659702301025
2014-06-17 11:00:00,3.8605055809020996
2014-06-18 11:00:00,4.679524898529053
2014-06-19 11:00:00,4.496619701385498
2014-06-20 11:00:00,3.3483402729034424
2014-06-21 11:00:00,1.5085844993591309
2014-06-22 11:00:00,-0.5785099267959595
2014-06-23 11:00:00,-2.424795150756836
2014-06-24 11:00:00,-3.641578435897827
2014-06-25 11:00:00,-4.045072555541992
2014-06-26 11:00:00,-3.68168306350708
2014-06-27 11:00:00,-2.766969919204712
2014-06-28 11:00:00,-1.5731321573257446
2014-06-29 11:00:00,-0.32324719429016113
2014-06-30 11:00:00,0.8574367761611938
2014-07-01 11:00:00,1.9187060594558716
2014-07-02 11:00:00,2.8147308826446533
2014-07-03 11:00:00,3.446413993835449
2014-07-04 11:00:00,3.6527669429779053
2014-07-05 11:00:00,3.2694709300994873
2014-07-06 11:00:00,2.223931074142456
2014-07-07 11:00:00,0.6144676208496094
2014-07-08 11:00:00,-1.272909164428711
2014-07-09 11:00:00,-3.025505542755127
2014-07-10 11:00:00,-4.2202467918396
2014-07-11 11:00:00,-4.548829078674316
2014-07-12 11:00:00,-3.905702829360962
2014-07-13 11:00:00,-2.413456916809082
2014-07-14 11:00:00,-0.3866906762123108
2014-07-15 11:00:00,1.7462011575698853
2014-07-16 11:00:00,3.5392072200775146
2014-07-17 11:00:00,4.623232364654541
2014-07-18 11:00:00,4.784513473510742
2014-07-19 11:00:00,4.013349533081055
2014-07-20 11:00:00,2.5088930130004883
2014-07-21 11:00:00,0.6307337880134583
2014-07-22 11:00:00,-1.1970348358154297
2014-07-23 11:00:00,-2.6027731895446777
2014-07-24 11:00:00,-3.3640482425689697
2014-07-25 11:00:00,-3.4462385177612305
2014-07-26 11:00:00,-2.969160795211792
2014-07-27 11:00:00,-2.1223626136779785
2014-07-28 11:00:00,-1.0755418539047241
2014-07-29 11:00:00,0.06842397898435593
2014-07-30 11:00:00,1.2565909624099731
2014-07-31 11:00:00,2.4233710765838623
2014-08-01 11:00:00,3.4325544834136963
2014-08-02 11:00:00,4.055850982666016
2014-08-03 11:00:00,4.052566051483154
2014-08-04 11:00:00,3.2673349380493164
2014-08-05 11:00:00,1.7360219955444336
2014-08-06 11:00:00,-0.2748250365257263
2014-08-07 11:00:00,-2.320101022720337
2014-08-08 11:00:00,-3.903757095336914
2014-08-09 11:00:00,-4.63075065612793
2014-08-10 11:00:00,-4.323744773864746
2014-08-11 11:00:00,-3.064851760864258
2014-08-12 11:00:00,-1.1573703289031982
2014-08-13 11:00:00,0.9674362540245056
2014-08-14 11:00:00,2.8611361980438232
2014-08-15 11:00:00,4.155145645141602
2014-08-16 11:00:00,4.6274027824401855
2014-08-17 11:00:00,4.234289169311523
2014-08-18 11:00:00,3.1078684329986572
2014-08-19 11:00:00,1.5188610553741455
2014-08-20 11:00:00,-0.1909520924091339
2014-08-21 11:00:00,-1.6935770511627197
2014-08-22 11:00:00,-2.752331018447876
2014-08-23 11:00:00,-3.2641825675964355
2014-08-24 11:00:00,-3.2507364749908447
2014-08-25 11:00:00,-2.805647850036621
2014-08-26 11:00:00,-2.029740571975708
2014-08-27 11:00:00,-0.9927563667297363
2014-08-28 11:00:00,0.2550080120563507
2014-08-29 11:00:00,1.630021572113037
2014-08-30 11:00:00,2.960495710372925
2014-08-31 11:00:00,3.975933313369751
2014-09-01 11:00:00,4.370000839233398
2014-09-02 11:00:00,3.90181565284729
2014-09-03 11:00:00,2.541994571685791
2014-09-04 11:00:00,0.5157337188720703
2014-09-05 11:00:00,-1.7278356552124023
2014-09-06 11:00:00,-3.6431617736816406
2014-09-07 11:00:00,-4.758141994476318
2014-09-08 11:00:00,-4.817951202392578
2014-09-09 11:00:00,-3.8490326404571533
2014-09-10 11:00:00,-2.1276936531066895
2014-09-11 11:00:00,-0.07809365540742874
2014-09-12 11:00:00,1.853156328201294
2014-09-13 11:00:00,3.301471471786499
2014-09-14 11:00:00,4.044394493103027
2014-09-15 11:00:00,4.017189979553223
2014-09-16 11:00:00,3.296957015991211
2014-09-17 11:00:00,2.068588972091675
2014-09-18 11:00:00,0.5800583958625793
2014-09-19 11:00:00,-0.9085148572921753
2014-09-20 11:00:00,-2.174224376678467
2014-09-21 11:00:00,-3.0661239624023438
2014-09-22 11:00:00,-3.5131819248199463
2014-09-23 11:00:00,-3.5042364597320557
2014-09-24 11:00:00,-3.0550270080566406
2014-09-25 11:00:00,-2.1875734329223633
2014-09-26 11:00:00,-0.9414951205253601
2014-09-27 11:00:00,0.5847104787826538
2014-09-28 11:00:00,2.1899333000183105
2014-09-29 11:00:00,3.563920497894287
2014-09-30 11:00:00,4.3450703620910645
2014-10-01 11:00:00,4.237655162811279
2014-10-02 11:00:00,3.1307501792907715
2014-10-03 11:00:00,1.1985834836959839
2014-10-04 11:00:00,-1.1312590837478638
2014-10-05 11:00:00,-3.2910029888153076
2014-10-06 11:00:00,-4.7496113777160645
