,tide
2014-04-27 11:00:00,-1.0601904392242432
2014-04-28 11:00:00,-0.8075577020645142
2014-04-29 11:00:00,-0.4073048233985901
2014-04-30 11:00:00,0.04397990182042122
2014-05-01 11:00:00,0.44573110342025757
2014-05-02 11:00:00,0.7199090719223022
2014-05-03 11:00:00,0.8345514535903931
2014-05-04 11:00:00,0.7981947660446167
2014-05-05 11:00:00,0.6440740823745728
2014-05-06 11:00:00,0.4097397029399872
2014-05-07 11:00:00,0.12498816847801208
2014-05-08 11:00:00,-0.18666058778762817
2014-05-09 11:00:00,-0.49721968173980713
2014-05-10 11:00:00,-0.7647711038589478
2014-05-11 11:00:00,-0.9349747896194458
2014-05-12 11:00:00,-0.9559763073921204
2014-05-13 11:00:00,-0.800166666507721
2014-05-14 11:00:00,-0.4812367856502533
2014-05-15 11:00:00,-0.05689616873860359
2014-05-16 11:00:00,0.38493332266807556
2014-05-17 11:00:00,0.7503965497016907
2014-05-18 11:00:00,0.9641873836517334
2014-05-19 11:00:00,0.9856619238853455
2014-05-20 11:00:00,0.8136650919914246
2014-05-21 11:00:00,0.4826183021068573
2014-05-22 11:00:00,0.05438176915049553
2014-05-23 11:00:00,-0.39145728945732117
2014-05-24 11:00:00,-0.7693037986755371
2014-05-25 11:00:00,-1.0027296543121338
2014-05-26 11:00:00,-1.0421336889266968
2014-05-27 11:00:00,-0.8798001408576965
2014-05-28 11:00:00,-0.5550496578216553
2014-05-29 11:00:00,-0.14456787705421448
2014-05-30 11:00:00,0.2604218125343323
2014-05-31 11:00:00,0.5813822746276855
2014-06-01 11:00:00,0.7728000283241272
2014-06-02 11:00:00,0.824590802192688
2014-06-03 11:00:00,0.7545058727264404
2014-06-04 11:00:00,0.5883013010025024
2014-06-05 11:00:00,0.3477421700954437
2014-06-06 11:00:00,0.05030804127454758
2014-06-07 11:00:00,-0.2803857922554016
2014-06-08 11:00:00,-0.6028825044631958
2014-06-09 11:00:00,-0.856033444404602
2014-06-10 11:00:00,-0.9724410176277161
2014-06-11 11:00:00,-0.902972400188446
2014-06-12 11:00:00,-0.640497624874115
2014-06-13 11:00:00,-0.23015771806240082
2014-06-14 11:00:00,0.24007336795330048
2014-06-15 11:00:00,0.6649121046066284
2014-06-16 11:00:00,0.9522755742073059
2014-06-17 11:00:00,1.0465798377990723
2014-06-18 11:00:00,0.9378011226654053
2014-06-19 11:00:00,0.6569034457206726
2014-06-20 11:00:00,0.2635714113712311
2014-06-21 11:00:00,-0.1673593670129776
2014-06-22 11:00:00,-0.557770848274231
2014-06-23 11:00:00,-0.8371727466583252
2014-06-24 11:00:00,-0.9542971253395081
2014-06-25 11:00:00,-0.8885560035705566
2014-06-26 11:00:00,-0.6571342945098877
2014-06-27 11:00:00,-0.3125792443752289
2014-06-28 11:00:00,0.07097124308347702
2014-06-29 11:00:00,0.41885069012641907
2014-06-30 11:00:00,0.6754768490791321
2014-07-01 11:00:00,0.8143791556358337
2014-07-02 11:00:00,0.8325766324996948
2014-07-03 11:00:00,0.7416896820068359
2014-07-04 11:00:00,0.5543689131736755
2014-07-05 11:00:00,0.28275376558303833
2014-07-06 11:00:00,-0.05321245267987251
2014-07-07 11:00:00,-0.4139491319656372
2014-07-08 11:00:00,-0.7357802391052246
2014-07-09 11:00:00,-0.9414991140365601
2014-07-10 11:00:00,-0.9647338390350342
2014-07-11 11:00:00,-0.7777361273765564
2014-07-12 11:00:00,-0.4085289239883423
2014-07-13 11:00:00,0.062354542315006256
2014-07-14 11:00:00,0.525358259677887
2014-07-15 11:00:00,0.8755748271942139
2014-07-16 11:00:00,1.0423253774642944
2014-07-17 11:00:00,1.0037634372711182
2014-07-18 11:00:00,0.7840285301208496
2014-07-19 11:00:00,0.43862390518188477
2014-07-20 11:00:00,0.03706822916865349
2014-07-21 11:00:00,-0.3505144715309143
2014-07-22 11:00:00,-0.6615921258926392
2014-07-23 11:00:00,-0.8470476269721985
2014-07-24 11:00:00,-0.8775818943977356
2014-07-25 11:00:00,-0.7503722906112671
2014-07-26 11:00:00,-0.49220889806747437
2014-07-27 11:00:00,-0.1549803465604782
2014-07-28 11:00:00,0.1970711499452591
2014-07-29 11:00:00,0.5038214921951294
2014-07-30 11:00:00,0.7221384644508362
2014-07-31 11:00:00,0.8297150135040283
2014-08-01 11:00:00,0.8207698464393616
2014-08-02 11:00:00,0.6952744126319885
2014-08-03 11:00:00,0.46080130338668823
2014-08-04 11:00:00,0.13425907492637634
2014-08-05 11:00:00,-0.24722589552402496
2014-08-06 11:00:00,-0.6206669211387634
2014-08-07 11:00:00,-0.9044515490531921
2014-08-08 11:00:00,-1.0201982259750366
2014-08-09 11:00:00,-0.9216560125350952
2014-08-10 11:00:00,-0.6170675754547119
2014-08-11 11:00:00,-0.17285707592964172
2014-08-12 11:00:00,0.3049423396587372
2014-08-13 11:00:00,0.7041626572608948
2014-08-14 11:00:00,0.9404215812683105
2014-08-15 11:00:00,0.9777072072029114
2014-08-16 11:00:00,0.8295211791992188
2014-08-17 11:00:00,0.5443478226661682
2014-08-18 11:00:00,0.18555711209774017
2014-08-19 11:00:00,-0.18443234264850616
2014-08-20 11:00:00,-0.5115504264831543
2014-08-21 11:00:00,-0.7514548301696777
2014-08-22 11:00:00,-0.8704453706741333
2014-08-23 11:00:00,-0.8495867252349854
2014-08-24 11:00:00,-0.6909424662590027
2014-08-25 11:00:00,-0.42117732763290405
2014-08-26 11:00:00,-0.08814232051372528
2014-08-27 11:00:00,0.24982419610023499
2014-08-28 11:00:00,0.5374056696891785
2014-08-29 11:00:00,0.7324095368385315
2014-08-30 11:00:00,0.8089019060134888
2014-08-31 11:00:00,0.7549604773521423
2014-09-01 11:00:00,0.5708551406860352
2014-09-02 11:00:00,0.2689996361732483
2014-09-03 11:00:00,-0.11510247737169266
2014-09-04 11:00:00,-0.5210789442062378
2014-09-05 11:00:00,-0.8672168254852295
2014-09-06 11:00:00,-1.0684137344360352
2014-09-07 11:00:00,-1.063496470451355
2014-09-08 11:00:00,-0.84046471118927
2014-09-09 11:00:00,-0.4467262625694275
2014-09-10 11:00:00,0.02260010689496994
2014-09-11 11:00:00,0.454694539308548
2014-09-12 11:00:00,0.7546034455299377
2014-09-13 11:00:00,0.871184229850769
2014-09-14 11:00:00,0.8038532137870789
2014-09-15 11:00:00,0.5907560586929321
2014-09-16 11:00:00,0.2877328097820282
2014-09-17 11:00:00,-0.05005950480699539
2014-09-18 11:00:00,-0.37650904059410095
2014-09-19 11:00:00,-0.6534536480903625
2014-09-20 11:00:00,-0.8466770648956299
2014-09-21 11:00:00,-0.9260366559028625
2014-09-22 11:00:00,-0.872113823890686
2014-09-23 11:00:00,-0.6857357621192932
2014-09-24 11:00:00,-0.3936586380004883
2014-09-25 11:00:00,-0.04561702162027359
2014-09-26 11:00:00,0.2967907190322876
2014-09-27 11:00:00,0.5741803050041199
2014-09-28 11:00:00,0.7403043508529663
2014-09-29 11:00:00,0.7669478058815002
2014-09-30 11:00:00,0.6445969343185425
